# Systematic 1-in-1000 sample of the campaign's LLM call log.
# Multiply any aggregate here by 1000 to recover the campaign figure.
#
#   generation calls    13,272,000
#   correction calls     3,540,000
#   total calls         16,812,000
#   list price        $      434,801
#   after batch       $      311,880
#   waived by credit  $      310,942
#   charged in cash   $          938
#
# billing_mode is how the call was sent (batch / sync / local).
# billing_waived is 1 when a promotional or trial allocation covered the charge,
# in which case cost_usd is 0 and cost_usd_notional records what the call would
# otherwise have cost. It is 0 for the cloud calls issued before the three
# allocations were activated, which carry their charge in cost_usd, and for the
# locally served models, which cost nothing in every column.
# vendor names the account the call was billed to.
call_id,timestamp,model,provider,vendor,serving_backend,strategy,phase,repo_id,qualified_name,agent,attempt,prompt_tokens,completion_tokens,total_tokens,latency_ms,billing_mode,billing_waived,unit_price_in_per_mtok,unit_price_out_per_mtok,cost_usd_list,cost_usd_notional,cost_usd,interpreter_tokens,developer_tokens,classifier_tokens,classifier_score
c00000109,2025-05-23T01:54:42Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_104,com.example.p24.Class5665,Class Analyzer,1,2572,1544,4129,2359,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000110,2025-05-15T14:43:03Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_405,com.example.p5.Class0495,Class Analyzer,1,2259,1379,3649,1714,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000111,2025-05-15T09:47:35Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_244,com.example.p44.Class1914,Class Analyzer,1,2469,1475,3957,2126,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000112,2025-05-04T03:19:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_234,com.example.p74.Class7749,Class Analyzer,1,2597,1468,4078,1793,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000113,2025-05-12T10:56:57Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_659,com.example.p19.Class8545,Class Analyzer,1,2356,1494,3862,2513,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000114,2025-05-09T13:06:56Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_702,com.example.p62.Class3235,Class Analyzer,1,2636,1599,4248,1968,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000115,2025-05-20T04:51:36Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_395,com.example.p75.Class2330,Class Analyzer,1,2466,1554,4033,2182,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000116,2025-06-03T02:22:09Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_330,com.example.p50.Class1282,Class Analyzer,1,2413,1469,3894,1905,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000117,2025-06-02T10:13:24Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_133,com.example.p53.Class8131,Class Analyzer,1,2668,1622,4303,2069,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000118,2025-06-04T15:48:24Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_032,com.example.p72.Class8518,Class Analyzer,1,2532,1471,4016,2033,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000119,2025-04-27T03:14:28Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_206,com.example.p46.Class1305,Class Analyzer,1,2653,1459,4125,1430,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000120,2025-06-02T12:59:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_146,com.example.p66.Class2348,Class Analyzer,1,2439,1328,3779,1600,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000121,2025-05-13T08:38:27Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_981,com.example.p61.Class3699,Class Analyzer,1,2395,1675,4082,2419,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000122,2025-05-22T01:10:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_385,com.example.p65.Class6164,Class Analyzer,1,2388,1395,3794,2208,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000123,2025-05-24T18:25:32Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_366,com.example.p6.Class1862,Class Analyzer,1,2462,1531,4006,2228,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000124,2025-05-09T17:35:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_754,com.example.p34.Class4072,Class Analyzer,1,2656,1647,4316,2425,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000125,2025-05-01T03:34:14Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_787,com.example.p27.Class2601,Class Analyzer,1,2558,1418,3988,1959,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000126,2025-05-13T14:34:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_711,com.example.p31.Class9390,Class Analyzer,1,2654,1386,4052,1727,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000127,2025-05-24T21:04:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_369,com.example.p9.Class3919,Class Analyzer,1,2361,1601,3974,2078,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000128,2025-05-26T15:27:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_344,com.example.p64.Class1507,Class Analyzer,1,2651,1698,4362,1871,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000129,2025-04-30T04:12:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_240,com.example.p40.Class1842,Class Analyzer,1,2722,1809,4545,2320,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000130,2025-05-28T18:04:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_370,com.example.p50.Class1921,Class Analyzer,1,2571,1511,4095,1979,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000131,2025-06-11T21:54:58Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_085,com.example.p5.Class5362,Class Analyzer,1,2595,1423,4030,2273,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000132,2025-05-13T08:16:55Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_818,com.example.p58.Class5102,Class Analyzer,1,2458,1442,3912,2331,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000133,2025-05-15T03:54:02Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_358,com.example.p38.Class5739,Class Analyzer,1,2403,1554,3969,2196,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000134,2025-04-30T06:41:16Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_708,com.example.p68.Class7338,Class Analyzer,1,2557,1613,4183,1932,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000135,2025-05-16T09:01:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_666,com.example.p26.Class6667,Class Analyzer,1,2257,1760,4029,2789,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000136,2025-05-27T14:30:48Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_218,com.example.p58.Class1495,Class Analyzer,1,2614,1655,4282,2437,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000137,2025-05-15T04:27:22Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_600,com.example.p40.Class7609,Class Analyzer,1,2626,1621,4260,2208,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000138,2025-05-26T16:16:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_241,com.example.p41.Class5867,Class Analyzer,1,2601,1557,4171,2097,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000139,2025-05-27T14:27:20Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_834,com.example.p74.Class9354,Class Analyzer,1,2656,1670,4339,1905,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000140,2025-05-12T13:28:04Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_685,com.example.p45.Class4961,Class Analyzer,1,2466,1401,3879,2289,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000141,2025-05-20T17:43:37Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_570,com.example.p50.Class5133,Class Analyzer,1,2441,1618,4072,2343,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000142,2025-05-13T12:19:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_775,com.example.p55.Class2402,Class Analyzer,1,2389,1544,3945,2412,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000143,2025-05-20T06:15:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_561,com.example.p41.Class0987,Class Analyzer,1,2728,1671,4412,2592,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000144,2025-06-03T04:48:02Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_421,com.example.p21.Class6748,Class Analyzer,1,2649,1331,3992,1192,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000145,2025-05-24T18:54:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_241,com.example.p41.Class9862,Class Analyzer,1,2538,1590,4141,1991,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000146,2025-05-21T03:14:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_540,com.example.p60.Class2648,Class Analyzer,1,2580,1645,4238,1923,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000147,2025-06-10T15:54:24Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_700,com.example.p60.Class9209,Class Analyzer,1,2533,1372,3917,1863,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000148,2025-05-08T21:58:16Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_864,com.example.p24.Class1835,Black-box,1,3048,1543,4605,1842,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000149,2025-05-27T09:30:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_381,com.example.p61.Class4107,Black-box,1,2904,1524,4442,1418,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000150,2025-05-12T14:41:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_798,com.example.p78.Class4772,Black-box,1,2794,1580,4388,2225,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000151,2025-06-10T18:09:55Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_037,com.example.p37.Class6606,Black-box,1,2835,1645,4494,2244,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000152,2025-05-20T08:18:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_358,com.example.p38.Class1743,Black-box,1,2752,1346,4111,1808,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000153,2025-05-28T13:46:18Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_754,com.example.p34.Class0073,Black-box,1,3080,1517,4612,2078,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000154,2025-05-19T03:57:16Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_017,com.example.p57.Class0275,Black-box,1,3042,1713,4769,2988,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000155,2025-05-19T02:34:09Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_407,com.example.p47.Class4513,Black-box,1,2890,1535,4439,2058,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000156,2025-04-24T12:09:49Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_085,com.example.p5.Class5372,Black-box,1,2927,1515,4456,2337,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000157,2025-05-20T02:51:21Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_565,com.example.p5.Class1044,Black-box,1,3060,1637,4711,2036,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000158,2025-05-15T03:43:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_030,com.example.p70.Class4485,Black-box,1,3226,1665,4906,1766,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000159,2025-05-31T07:39:53Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_670,com.example.p70.Class2722,Black-box,1,2870,1637,4521,1917,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000160,2025-05-08T20:22:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_757,com.example.p37.Class0126,Black-box,1,3050,1622,4686,2423,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000161,2025-05-19T05:14:41Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_556,com.example.p76.Class4898,Black-box,1,2863,1635,4512,2375,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000162,2025-05-21T05:25:45Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_294,com.example.p54.Class2717,Black-box,1,2917,1282,4212,1608,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000163,2025-05-07T17:34:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_892,com.example.p52.Class0280,Black-box,1,3053,1664,4731,2203,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000164,2025-05-14T08:13:30Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_880,com.example.p40.Class6087,Black-box,1,2693,1627,4333,1723,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000165,2025-05-21T03:00:08Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_612,com.example.p12.Class1799,Black-box,1,2771,1812,4598,2627,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000166,2025-05-23T02:14:57Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_412,com.example.p12.Class6592,Black-box,1,2888,1622,4524,2503,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000167,2025-06-01T08:56:29Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_638,com.example.p38.Class0211,Black-box,1,3038,1654,4706,2139,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000168,2025-05-05T20:39:30Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_618,com.example.p18.Class7888,Black-box,1,2740,1623,4376,1928,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000169,2025-05-20T02:12:22Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_871,com.example.p71.Class5950,Black-box,1,3017,1468,4499,1875,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000170,2025-06-09T17:29:33Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_929,com.example.p9.Class2868,Black-box,1,2875,1325,4213,1492,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000171,2025-05-03T01:12:33Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_003,com.example.p3.Class8049,Black-box,1,2918,1734,4666,2507,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000172,2025-05-12T10:53:39Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_393,com.example.p73.Class2289,Black-box,1,2706,1556,4275,2348,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000173,2025-05-02T04:54:53Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_702,com.example.p62.Class3242,Black-box,1,2975,1440,4428,1775,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000174,2025-04-29T02:35:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_853,com.example.p53.Class5663,Black-box,1,2879,1589,4482,1657,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000175,2025-05-22T22:54:21Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_975,com.example.p15.Class7605,Black-box,1,2932,1599,4545,2153,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000176,2025-05-08T16:38:52Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_557,com.example.p77.Class6924,Black-box,1,2900,1514,4428,2139,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000177,2025-05-02T02:21:47Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_112,com.example.p32.Class5796,Black-box,1,2656,1565,4234,1582,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000178,2025-05-19T05:05:57Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_358,com.example.p78.Class1737,Black-box,1,2780,1525,4319,2511,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000179,2025-05-27T18:53:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_177,com.example.p57.Class4836,Black-box,1,2767,1487,4268,1826,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000180,2025-05-14T13:29:17Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_577,com.example.p17.Class3237,Black-box,1,2894,1394,4301,1960,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000181,2025-05-19T05:58:40Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_645,com.example.p5.Class0324,Black-box,1,3080,1354,4448,1691,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000182,2025-05-27T14:22:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_974,com.example.p54.Class7594,Black-box,1,2945,1452,4410,2205,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000183,2025-05-21T00:58:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_194,com.example.p74.Class3116,Black-box,1,2852,1538,4404,2303,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000184,2025-05-20T00:19:58Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_000,com.example.p0.Class8007,Black-box,1,2975,1378,4366,1817,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000185,2025-06-02T20:43:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_599,com.example.p79.Class5591,Black-box,1,3087,1572,4674,2138,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000186,2025-05-26T13:19:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_751,com.example.p31.Class6029,Black-box,1,2639,1527,4179,2167,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000187,2025-05-07T16:27:06Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_232,com.example.p72.Class7712,Black-box,1,2787,1698,4499,2663,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000188,2025-05-15T05:44:50Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_119,com.example.p79.Class3916,Black-box,1,2858,1492,4364,1937,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000189,2025-04-29T11:06:24Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_175,com.example.p55.Class2805,Black-box,1,3003,1492,4509,1950,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000190,2025-05-01T10:00:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_781,com.example.p61.Class6498,Black-box,1,2808,1442,4263,2153,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000191,2025-05-16T03:03:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_890,com.example.p50.Class0244,Black-box,1,2725,1846,4585,2815,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000192,2025-05-15T10:27:29Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_563,com.example.p3.Class3021,Black-box,1,2797,1678,4489,1851,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000193,2025-05-29T09:57:59Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_112,com.example.p72.Class9800,Black-box,1,2844,1693,4551,2423,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000194,2025-05-15T15:04:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_530,com.example.p10.Class8487,Black-box,1,2916,1387,4316,2080,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000195,2025-05-17T21:57:32Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_712,com.example.p72.Class1406,Black-box,1,2963,1650,4627,1803,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000196,2025-05-03T21:48:27Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_377,com.example.p17.Class8040,Black-box,1,3053,1715,4782,1909,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000197,2025-05-29T08:52:51Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_322,com.example.p42.Class5157,Black-box,1,2827,1625,4466,2111,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000198,2025-05-11T13:58:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_473,com.example.p33.Class3579,Black-box,1,2996,1459,4469,2113,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000199,2025-06-07T16:33:31Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_220,com.example.p60.Class5527,Black-box,1,2876,1696,4586,2363,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000200,2025-05-28T06:45:37Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_612,com.example.p12.Class7794,Black-box,1,2767,1619,4400,2364,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000201,2025-05-29T08:34:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_749,com.example.p69.Class3987,Black-box,1,2583,1518,4114,1585,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000202,2025-06-01T16:01:15Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_080,com.example.p40.Class1290,Black-box,1,2720,1548,4281,1912,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000203,2025-05-25T14:49:27Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_469,com.example.p29.Class3514,Black-box,1,2925,1396,4334,1820,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000204,2025-05-26T14:20:45Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_905,com.example.p25.Class2483,Black-box,1,2929,1640,4583,2408,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000205,2025-05-09T10:05:49Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_141,com.example.p21.Class4260,Black-box,1,2673,1400,4085,1901,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000206,2025-05-27T11:20:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_829,com.example.p69.Class1276,Black-box,1,3213,1472,4700,2381,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000207,2025-05-20T07:01:04Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_921,com.example.p1.Class6745,Black-box,1,2723,1479,4215,1948,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000208,2025-05-15T04:16:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_195,com.example.p75.Class1133,Black-box,1,2743,1645,4401,2516,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000209,2025-05-22T14:31:10Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_571,com.example.p11.Class3137,Black-box,1,3040,1464,4518,2066,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000210,2025-05-12T16:28:59Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_566,com.example.p6.Class9063,Black-box,1,2908,1709,4631,2671,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000211,2025-05-14T07:11:54Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_934,com.example.p54.Class8945,Black-box,1,3020,1551,4585,2163,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000212,2025-05-26T20:05:50Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_663,com.example.p23.Class2620,Black-box,1,3056,1457,4527,2053,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000213,2025-05-19T03:37:46Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_668,com.example.p68.Class2690,Black-box,1,2680,1554,4247,2069,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000214,2025-05-19T00:32:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_064,com.example.p64.Class304,Black-box,1,2937,1796,4748,1607,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000215,2025-04-25T10:44:55Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_684,com.example.p44.Class2950,Black-box,1,2957,1573,4544,2296,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000216,2025-05-12T13:32:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_692,com.example.p12.Class3086,Black-box,1,2884,1388,4285,1645,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000217,2025-05-27T17:31:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_048,com.example.p8.Class4773,Black-box,1,2859,1454,4326,1580,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000218,2025-05-26T22:21:06Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_243,com.example.p3.Class3894,Black-box,1,3056,1703,4773,1929,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000219,2025-05-29T20:52:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_902,com.example.p62.Class2447,Black-box,1,3026,1559,4599,2000,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000220,2025-05-21T04:31:48Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_003,com.example.p3.Class8054,Black-box,1,2937,1671,4622,1358,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000221,2025-04-25T07:31:10Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_347,com.example.p27.Class9563,Black-box,1,2987,1685,4686,2748,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00000222,2025-05-06T01:11:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,dynamic,generation,repo_175,com.example.p15.Class0807,Black-box,1,2873,1488,4375,1509,local,0,0.0,0.0,0.0,0.0,0.0,,,,
